lat,lon,depth_m,dataset,source,is_gap
25.5496,-82.8402,41.234840638935566,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1888,-83.0345,136.86286845710129,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.064,-83.0386,137.91896081296727,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3824,-82.2545,134.36824029544368,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7443,-82.6595,102.04355536261573,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2334,-83.0237,68.86563080130145,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.076,-82.3997,146.6852665017359,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2577,-82.8196,96.71527383150533,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.0773,-83.0398,42.72747571347281,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7132,-83.4084,70.54437556536868,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.8792,-82.8614,155.82717262441292,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1086,-82.7931,66.52453462593257,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5109,-83.256,78.36065756855533,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.8138,-83.3993,96.86602213187143,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.298,-83.5317,87.48745966469869,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.378,-83.3494,91.77342174109071,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.0384,-82.5716,108.35293317679316,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.397,-82.8127,137.82752943690866,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2907,-83.3709,63.34910353878513,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2347,-83.6327,66.45686540286988,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6789,-84.1136,104.81949016917497,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3722,-83.3746,34.31820105062798,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2825,-82.8088,63.87778926407918,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3881,-83.4781,71.21251164237037,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.9261,-82.8779,106.448970339261,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.1271,-82.3069,143.13130724942312,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2428,-83.8653,54.48522519087419,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5082,-83.0479,92.03618470579386,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3703,-83.3902,57.766019583214074,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.243,-82.6169,140.9060254599899,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7363,-82.998,132.6448805234395,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.7877,-82.8583,108.99855023715645,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3264,-82.9295,158.17960216198117,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.5829,-82.9077,114.5738286850974,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4628,-82.8682,80.58001860743389,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7816,-83.389,127.68844144418836,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1422,-82.4873,61.51183184469119,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.987,-82.3883,115.26591003639624,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.0023,-83.0604,137.94748148648068,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1141,-83.0726,76.34277766337618,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8631,-83.7364,81.307749196421355,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5856,-82.9339,53.31506866496056,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8524,-83.9014,127.94959823833779,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.901,-83.0814,97.3342122673057,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.956,-83.5956,36.72253346070647,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.9944,-83.3224,34.407473471947014,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6182,-83.0653,120.43350904248655,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5687,-82.7897,152.68872737884521,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1178,-82.439,157.77318767970428,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.0158,-83.1705,81.11632048385218,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2594,-83.085,107.09620292298496,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4457,-83.0923,133.81324812071398,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1051,-83.1969,146.61964745027944,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8328,-83.123,31.90704865846783,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.182,-82.7146,100.36296210251749,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6362,-82.2974,76.35717487195507,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8482,-82.3725,138.72324479278177,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.0271,-83.0458,154.28068529814482,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.9092,-82.7658,76.0192473931238,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.6566,-83.2335,117.76088637067005,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5919,-83.6031,73.95482743624598,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.1047,-82.7925,56.976866871118546,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7222,-82.8529,116.20182221289724,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.866,-82.361,100.83946951664984,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2786,-83.0694,119.3587887706235,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6194,-83.6856,121.6160246822983,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.9426,-82.8861,146.41042043687776,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.9683,-83.6062,128.6138662486337,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.9007,-83.4469,137.68800544319674,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.9363,-83.1849,50.64548520138487,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3005,-83.1802,59.889581061434,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.5491,-83.5509,43.43025107635185,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7043,-82.5806,79.73328417399898,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4637,-82.8778,107.96995047247037,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8915,-83.3675,84.59740075748414,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4025,-83.3381,100.01300869975239,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7487,-83.4909,126.38239374849945,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3622,-82.8594,36.80631735827774,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.5579,-82.6477,40.166716668754816,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.689,-83.1816,74.93087420240045,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2954,-82.5928,139.13909029448405,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.2706,-83.1277,112.99317540368065,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5015,-82.8967,97.0000006374903,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.037,-82.5535,100.82894960651174,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6182,-83.3088,101.5869437600486,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8367,-82.955,63.686375292018056,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7516,-82.7874,130.59854571707547,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5406,-83.1692,115.07084671407938,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7684,-82.9406,91.74454708350822,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4447,-82.8403,123.66851881146431,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.0003,-82.5258,61.34856624994427,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6391,-82.6324,100.97508903127164,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.5889,-83.1579,60.66669380525127,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1055,-82.7563,126.55198874184862,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4762,-82.3789,67.72657741326839,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4357,-83.2516,61.0238198726438,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3319,-82.4323,109.46464328560978,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8954,-83.5483,95.39840036770329,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.0722,-83.3588,40.06299591623247,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.4545,-82.9452,142.23191639175639,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8122,-83.6818,43.42016051756218,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.518,-82.8719,113.33262082189322,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4566,-83.8524,135.2996014081873,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3435,-83.297,76.09836436109617,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.8252,-83.3808,59.157208090182394,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1189,-82.6264,83.68559839203954,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.703,-83.4398,73.36688196286559,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.5075,-82.4812,83.18347194464877,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.9324,-83.324700000000007,158.2922266353853,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.7393,-83.1353,140.04529644269496,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8146,-83.3316,74.51405295170844,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4461,-82.5693,39.85098334029317,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4934,-83.5312,75.6369853997603,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.0637,-82.704,144.25703418906778,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6579,-82.6093,121.28387433243915,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.988,-83.1507,141.61950007081032,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.482,-83.5204,133.8615552475676,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.0918,-82.7099,79.5868710661307,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4697,-83.3881,132.29778360109776,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8671,-83.355,124.68711083056405,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3621,-83.2745,159.54102368094027,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.0692,-83.3737,77.92282180162147,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.9006,-82.3367,157.4412643094547,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.4184,-82.7543,133.6430268525146,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3696,-82.8645,146.04898499557748,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.0875,-83.2304,51.2775662378408,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.4052,-82.5797,43.057735555339605,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.8694,-83.4066,158.02056884858757,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1043,-83.0841,80.42045251699165,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.6103,-82.5588,87.43055437225848,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1945,-83.3735,32.47884056298062,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
24.9592,-82.9851,38.259957341942936,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.762,-83.3076,40.56232693372294,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
26.1439,-83.155,70.61865912983194,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1846,-83.0215,107.40342495497316,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.1464,-83.0754,40.64814962213859,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.071,-82.6137,118.2719816151075,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
25.3167,-82.7496,146.20781593723223,Florida / Gulf of Mexico,OBIS / Sherman et al. 2023,FALSE
18.2663,-66.1728,44.525307063013315,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2849,-66.1614,30.26793358847499,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1772,-65.9673,64.28106307983398,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.3038,-66.4092,59.61011463776231,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8124,-66.2386,123.96684658713639,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9309,-66.6363,55.51070852205157,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2728,-66.5464,80.78537659719586,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8874,-66.2857,44.026263053528965,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.6154,-66.6351,118.57471032533795,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.4489,-66.6498,100.72780805174261,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
19.079,-66.3909,99.18606802355498,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.3201,-65.8856,92.14501303620636,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0117,-67.0568,67.73234232794493,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.7737,-66.6887,48.76343619078398,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.335,-66.3474,51.80214887484908,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9259,-66.3723,39.11598056554794,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2133,-67.0659,98.52603247389197,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.714,-66.7959,61.15463308058679,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0759,-66.9487,56.24398393090814,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.7724,-66.5182,67.23908152896911,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.5808,-65.9746,76.7229570960626,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.7476,-66.5006,127.87625060416758,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.6062,-66.5848,92.3378993012011,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2875,-65.5986,87.15694385580719,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0517,-66.7425,77.25780736189336,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2807,-66.4545,108.2211639918387,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2107,-66.6339,46.89194245263934,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9918,-66.8629,96.04884492699057,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1753,-66.2577,43.89509052969515,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.5158,-66.7091,58.40203803498298,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.4382,-66.1598,92.29903993662447,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2883,-66.6632,82.28093191981316,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0344,-66.5567,103.84940923657268,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9474,-66.8256,33.24191078543663,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.3296,-66.6302,92.18335563316941,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.7722,-66.3487,71.76523459609598,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0769,-67.2978,99.53458022326231,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8055,-66.8997,112.82491329591721,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0325,-66.3865,43.42190271243453,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.154,-66.9405,30.347248441539705,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.945,-66.1067,69.13727402687073,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.171,-66.9067,63.38000252842903,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9028,-66.8456,107.382309618406,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8727,-66.5908,62.19549893401563,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8984,-66.609,122.08006770350039,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2556,-66.6015,81.61585181485862,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.3284,-66.3337,47.78500331565738,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.9342,-66.271,47.10095587186515,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.6067,-67.2273,34.850992280989885,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.717,-66.1187,45.22901291027665,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2577,-65.9623,84.55016354098916,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.6551,-66.8018,118.88169543351978,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.4907,-67.2548,94.15142915211618,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8129,-67.1557,119.57658892031759,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.7287,-67.2651,111.58589187078178,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.6786,-66.3765,125.22581754717976,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.6171,-66.2463,122.72000975906849,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0858,-65.9104,30.563465314917266,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.6803,-66.3706,77.77942155487835,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9968,-66.1306,120.59819818940014,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.6728,-66.7228,38.96678452845663,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9798,-66.8972,71.73786754254252,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.032,-66.3931,35.52759615238756,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.3762,-66.3651,71.92129499278963,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9314,-67.3293,34.86853369511664,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8326,-66.1248,85.89309723582119,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1965,-66.7452,78.6853864043951,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.7875,-66.5448,47.98989225644618,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1929,-66.9056,95.60293212532997,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2145,-66.2454,84.43919592071325,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8883,-66.6483,55.98330625332892,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9826,-67.0685,33.27565728221089,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.9526,-66.3844,120.71001880802214,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.6192,-67.1591,50.580435427837074,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.6219,-66.5761,101.45395174156874,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0232,-66.4922,126.3549803942442,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.6641,-65.4193,70.66800731234252,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.2284,-66.2956,76.47850354667753,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0264,-67.0093,105.39704274386168,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
19.4339,-66.3494,68.76110974233598,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.2272,-66.5395,97.43248698767275,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9189,-66.4118,91.61060305312276,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.5935,-67.1464,66.35120983235538,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.1606,-65.8276,77.36427161842585,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.8961,-66.2767,98.08334405068308,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1336,-66.6506,71.74189972691238,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9121,-67.311,120.27849298436195,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.6273,-66.3408,77.73182729259133,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9511,-67.0588,109.23306913580745,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.5354,-66.9729,119.8716458119452,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.4607,-66.2831,102.92376982513815,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.5659,-66.2061,108.89727922156453,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.3656,-66.6514,60.61479653697461,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.5053,-67.1571,75.44407525099814,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.3997,-67.4415,86.77405877504498,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.0138,-67.0601,118.01791006699204,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1145,-66.7787,44.617257472127676,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.4745,-66.8895,92.08690516650677,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.985,-66.3714,93.73969272244722,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1681,-66.8276,77.4624277325347,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.5157,-66.3109,63.83337492123246,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.4683,-66.0218,55.69725993089378,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.3304,-66.6783,50.33137599937618,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1296,-67.0413,106.77056975662708,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1524,-66.974,48.16856584046036,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.481,-66.1958,102.97777449712157,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.4409,-67.1229,82.36003010068089,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
17.9754,-65.8591,110.09618180803955,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.1458,-66.3883,71.03058737237006,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.677,-66.1167,38.371385373175144,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
18.5885,-66.7952,49.27850558422506,Caribbean (USVI/PR/Cayman),OBIS / Bejarano et al. 2014,FALSE
